# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 2.700000e+01
# lRef        : 1.700000e-01
# Aref        : 4.200000e-02
# CofR        : (3.000000e-03 1.020000e-01 6.900000e-01)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
9.92e-05      	5.597732e-01	-2.408641e-01	-3.828419e-02	-3.887789e-02	-4.838256e-02	2.352881e-01	2.410087e-01	3.187645e-01	1.148561e-01	-3.557202e-01	-6.752466e-02	2.924047e-02
0.0001        	5.605639e-01	-2.408761e-01	-3.777507e-02	-3.910167e-02	-4.829418e-02	2.357113e-01	2.411803e-01	3.193836e-01	1.152733e-01	-3.561494e-01	-6.718171e-02	2.940665e-02
0.0001008     	5.615001e-01	-2.410818e-01	-3.762181e-02	-3.929244e-02	-4.818751e-02	2.361342e-01	2.414576e-01	3.200425e-01	1.155933e-01	-3.566751e-01	-6.699841e-02	2.937660e-02
0.0001016     	5.623135e-01	-2.414667e-01	-3.784091e-02	-3.940833e-02	-4.807643e-02	2.364481e-01	2.417484e-01	3.205651e-01	1.157147e-01	-3.571814e-01	-6.699689e-02	2.915598e-02
0.0001024     	5.627555e-01	-2.420088e-01	-3.834815e-02	-3.943189e-02	-4.797086e-02	2.365655e-01	2.419459e-01	3.208096e-01	1.155611e-01	-3.575699e-01	-6.714493e-02	2.879679e-02
0.0001032     	5.626551e-01	-2.426397e-01	-3.905390e-02	-3.934055e-02	-4.788576e-02	2.364316e-01	2.419870e-01	3.206681e-01	1.151117e-01	-3.577514e-01	-6.741271e-02	2.835881e-02
0.000104      	5.619978e-01	-2.432951e-01	-3.981617e-02	-3.914799e-02	-4.782828e-02	2.360616e-01	2.418509e-01	3.201469e-01	1.144141e-01	-3.577091e-01	-6.773636e-02	2.792019e-02
0.0001048     	5.608103e-01	-2.438951e-01	-4.053810e-02	-3.886077e-02	-4.780440e-02	2.354794e-01	2.415444e-01	3.192659e-01	1.135319e-01	-3.574270e-01	-6.807345e-02	2.753535e-02
0.0001056     	5.592873e-01	-2.443930e-01	-4.109813e-02	-3.852735e-02	-4.780136e-02	2.347723e-01	2.411163e-01	3.181710e-01	1.125758e-01	-3.569688e-01	-6.835042e-02	2.725229e-02
0.0001064     	5.577079e-01	-2.447403e-01	-4.145800e-02	-3.818093e-02	-4.780592e-02	2.340451e-01	2.406730e-01	3.170349e-01	1.116749e-01	-3.564152e-01	-6.853492e-02	2.707692e-02
0.0001072     	5.562933e-01	-2.449602e-01	-4.156795e-02	-3.787394e-02	-4.779032e-02	2.333923e-01	2.402727e-01	3.160206e-01	1.109123e-01	-3.558724e-01	-6.857429e-02	2.700634e-02
0.000108      	5.552177e-01	-2.450233e-01	-4.146134e-02	-3.763531e-02	-4.775587e-02	2.328897e-01	2.399735e-01	3.152442e-01	1.103781e-01	-3.554013e-01	-6.848654e-02	2.702520e-02
0.0001088     	5.545468e-01	-2.449689e-01	-4.113372e-02	-3.751525e-02	-4.769763e-02	2.325684e-01	2.397582e-01	3.147887e-01	1.100839e-01	-3.550528e-01	-6.826449e-02	2.713077e-02
0.0001096     	5.543814e-01	-2.448199e-01	-4.059797e-02	-3.754833e-02	-4.762025e-02	2.324812e-01	2.396424e-01	3.147390e-01	1.100713e-01	-3.548912e-01	-6.791923e-02	2.732127e-02
0.0001104     	5.545552e-01	-2.446519e-01	-3.990190e-02	-3.774353e-02	-4.754008e-02	2.325381e-01	2.395340e-01	3.150211e-01	1.102122e-01	-3.548641e-01	-6.749103e-02	2.758913e-02
0.0001112     	5.550230e-01	-2.444880e-01	-3.907964e-02	-3.809954e-02	-4.746383e-02	2.327144e-01	2.394120e-01	3.156111e-01	1.104704e-01	-3.549583e-01	-6.700364e-02	2.792401e-02
0.000112      	5.556790e-01	-2.443594e-01	-3.815140e-02	-3.860670e-02	-4.739698e-02	2.329616e-01	2.392328e-01	3.164462e-01	1.107819e-01	-3.551413e-01	-6.647269e-02	2.832128e-02
0.0001128     	5.563877e-01	-2.442633e-01	-3.713935e-02	-3.923557e-02	-4.735126e-02	2.332361e-01	2.389583e-01	3.174294e-01	1.111044e-01	-3.553677e-01	-6.592094e-02	2.878158e-02
0.0001136     	5.570446e-01	-2.441859e-01	-3.608184e-02	-3.995078e-02	-4.732288e-02	2.334853e-01	2.385715e-01	3.184731e-01	1.113924e-01	-3.555783e-01	-6.536380e-02	2.928196e-02
0.0001144     	5.575808e-01	-2.441084e-01	-3.507039e-02	-4.067479e-02	-4.731929e-02	2.336876e-01	2.381156e-01	3.194652e-01	1.116334e-01	-3.557418e-01	-6.485448e-02	2.978409e-02
0.0001152     	5.579492e-01	-2.440343e-01	-3.413395e-02	-4.136251e-02	-4.733728e-02	2.338285e-01	2.376121e-01	3.203371e-01	1.118113e-01	-3.558456e-01	-6.440426e-02	3.027031e-02
0.000116      	5.581501e-01	-2.439589e-01	-3.332358e-02	-4.195683e-02	-4.737719e-02	2.339140e-01	2.371182e-01	3.210319e-01	1.119345e-01	-3.558934e-01	-6.403898e-02	3.071540e-02
0.0001168     	5.581999e-01	-2.438886e-01	-3.265642e-02	-4.242347e-02	-4.743296e-02	2.339551e-01	2.366765e-01	3.215234e-01	1.120108e-01	-3.558994e-01	-6.376117e-02	3.110476e-02
0.0001176     	5.581638e-01	-2.438272e-01	-3.214034e-02	-4.274700e-02	-4.749433e-02	2.339830e-01	2.363349e-01	3.218289e-01	1.120695e-01	-3.558966e-01	-6.356450e-02	3.142416e-02
0.0001184     	5.580797e-01	-2.437729e-01	-3.174288e-02	-4.294841e-02	-4.755544e-02	2.340025e-01	2.360914e-01	3.219882e-01	1.121161e-01	-3.558890e-01	-6.342688e-02	3.168400e-02
0.0001192     	5.579556e-01	-2.437283e-01	-3.146577e-02	-4.303812e-02	-4.761310e-02	2.340035e-01	2.359397e-01	3.220159e-01	1.121393e-01	-3.558676e-01	-6.334599e-02	3.188021e-02
0.00012       	5.578088e-01	-2.436898e-01	-3.127681e-02	-4.304682e-02	-4.765999e-02	2.339936e-01	2.358576e-01	3.219512e-01	1.121487e-01	-3.558385e-01	-6.329839e-02	3.202158e-02
0.0001208     	5.576098e-01	-2.436539e-01	-3.115571e-02	-4.300828e-02	-4.769474e-02	2.339467e-01	2.357966e-01	3.218132e-01	1.121197e-01	-3.557736e-01	-6.327260e-02	3.211689e-02
0.0001216     	5.573943e-01	-2.436189e-01	-3.106841e-02	-4.296110e-02	-4.771567e-02	2.338725e-01	2.357360e-01	3.216582e-01	1.120631e-01	-3.556819e-01	-6.324987e-02	3.218146e-02
0.0001224     	5.571840e-01	-2.435637e-01	-3.101720e-02	-4.292021e-02	-4.772818e-02	2.337761e-01	2.356718e-01	3.215122e-01	1.119943e-01	-3.555580e-01	-6.323678e-02	3.221957e-02
0.0001232     	5.569403e-01	-2.434848e-01	-3.100585e-02	-4.289093e-02	-4.773744e-02	2.336504e-01	2.355792e-01	3.213611e-01	1.119080e-01	-3.553928e-01	-6.324036e-02	3.223451e-02
0.000124      	5.566223e-01	-2.433790e-01	-3.105368e-02	-4.287041e-02	-4.774598e-02	2.334803e-01	2.354408e-01	3.211816e-01	1.117909e-01	-3.551698e-01	-6.327282e-02	3.221914e-02
0.0001248     	5.562275e-01	-2.432444e-01	-3.118090e-02	-4.284566e-02	-4.775766e-02	2.332661e-01	2.352681e-01	3.209594e-01	1.116439e-01	-3.548883e-01	-6.334811e-02	3.216721e-02
0.0001256     	5.557414e-01	-2.430866e-01	-3.141351e-02	-4.279953e-02	-4.777268e-02	2.330111e-01	2.350712e-01	3.206702e-01	1.114678e-01	-3.545544e-01	-6.347944e-02	3.206593e-02
0.0001264     	5.551762e-01	-2.428925e-01	-3.177843e-02	-4.270844e-02	-4.779554e-02	2.327247e-01	2.348797e-01	3.202966e-01	1.112784e-01	-3.541709e-01	-6.368475e-02	3.190632e-02
0.0001272     	5.546135e-01	-2.426554e-01	-3.227905e-02	-4.256051e-02	-4.782888e-02	2.324512e-01	2.347462e-01	3.198672e-01	1.111236e-01	-3.537789e-01	-6.396841e-02	3.168936e-02
0.000128      	5.541658e-01	-2.423937e-01	-3.286937e-02	-4.236796e-02	-4.786763e-02	2.322491e-01	2.347149e-01	3.194508e-01	1.110523e-01	-3.534460e-01	-6.430232e-02	3.143294e-02
0.0001288     	5.538792e-01	-2.421167e-01	-3.353918e-02	-4.212149e-02	-4.791539e-02	2.321411e-01	2.348181e-01	3.190611e-01	1.110827e-01	-3.531994e-01	-6.468498e-02	3.114580e-02
0.0001296     	5.537199e-01	-2.418581e-01	-3.423398e-02	-4.183943e-02	-4.796609e-02	2.321145e-01	2.350205e-01	3.186994e-01	1.111855e-01	-3.530436e-01	-6.508308e-02	3.084910e-02
0.0001304     	5.536595e-01	-2.416435e-01	-3.491669e-02	-4.153491e-02	-4.801573e-02	2.321516e-01	2.352948e-01	3.183647e-01	1.113298e-01	-3.529733e-01	-6.547408e-02	3.055739e-02
0.0001312     	5.536632e-01	-2.414873e-01	-3.554467e-02	-4.122970e-02	-4.805721e-02	2.322203e-01	2.356019e-01	3.180613e-01	1.114766e-01	-3.529639e-01	-6.582954e-02	3.028487e-02
0.000132      	5.536793e-01	-2.414077e-01	-3.607895e-02	-4.094887e-02	-4.808249e-02	2.322915e-01	2.358908e-01	3.177885e-01	1.115876e-01	-3.529953e-01	-6.612196e-02	3.004301e-02
0.0001328     	5.536749e-01	-2.414013e-01	-3.650105e-02	-4.070344e-02	-4.809036e-02	2.323399e-01	2.361340e-01	3.175409e-01	1.116393e-01	-3.530406e-01	-6.634088e-02	2.983983e-02
0.0001336     	5.535966e-01	-2.414729e-01	-3.681480e-02	-4.049792e-02	-4.807909e-02	2.323342e-01	2.363004e-01	3.172962e-01	1.115978e-01	-3.530707e-01	-6.648649e-02	2.967169e-02
0.0001344     	5.534006e-01	-2.416233e-01	-3.700107e-02	-4.034800e-02	-4.804370e-02	2.322509e-01	2.363523e-01	3.170483e-01	1.114393e-01	-3.530626e-01	-6.654424e-02	2.954317e-02
0.0001352     	5.531050e-01	-2.418241e-01	-3.709390e-02	-4.024117e-02	-4.799348e-02	2.320990e-01	2.363113e-01	3.167937e-01	1.111869e-01	-3.530111e-01	-6.654043e-02	2.944653e-02
0.000136      	5.527549e-01	-2.420539e-01	-3.710856e-02	-4.017664e-02	-4.793285e-02	2.319092e-01	2.362008e-01	3.165541e-01	1.108822e-01	-3.529361e-01	-6.648713e-02	2.937857e-02
0.0001368     	5.523901e-01	-2.422831e-01	-3.710719e-02	-4.012910e-02	-4.787376e-02	2.317090e-01	2.360660e-01	3.163241e-01	1.105674e-01	-3.528506e-01	-6.642735e-02	2.932017e-02
0.0001376     	5.520608e-01	-2.424922e-01	-3.710580e-02	-4.009541e-02	-4.782140e-02	2.315307e-01	2.359350e-01	3.161258e-01	1.102846e-01	-3.527768e-01	-6.637430e-02	2.926850e-02
0.0001384     	5.517750e-01	-2.426656e-01	-3.713580e-02	-4.006363e-02	-4.778190e-02	2.313845e-01	2.358239e-01	3.159511e-01	1.100517e-01	-3.527173e-01	-6.634980e-02	2.921400e-02
0.0001392     	5.515788e-01	-2.427804e-01	-3.720118e-02	-4.003225e-02	-4.776034e-02	2.312958e-01	2.357572e-01	3.158217e-01	1.099056e-01	-3.526860e-01	-6.636094e-02	2.915975e-02
0.00014       	5.514816e-01	-2.428403e-01	-3.730022e-02	-4.000456e-02	-4.775589e-02	2.312715e-01	2.357363e-01	3.157454e-01	1.098514e-01	-3.526916e-01	-6.640600e-02	2.910578e-02
0.0001408     	5.515024e-01	-2.428419e-01	-3.741518e-02	-3.998544e-02	-4.776825e-02	2.313198e-01	2.357657e-01	3.157366e-01	1.098989e-01	-3.527408e-01	-6.647584e-02	2.906066e-02
0.0001416     	5.516416e-01	-2.427941e-01	-3.753930e-02	-3.997644e-02	-4.779686e-02	2.314383e-01	2.358444e-01	3.157972e-01	1.100413e-01	-3.528353e-01	-6.656651e-02	2.902721e-02
0.0001424     	5.518684e-01	-2.427294e-01	-3.762979e-02	-3.999499e-02	-4.783149e-02	2.316087e-01	2.359392e-01	3.159292e-01	1.102440e-01	-3.529734e-01	-6.664639e-02	2.901660e-02
0.0001432     	5.521175e-01	-2.426633e-01	-3.769819e-02	-4.002705e-02	-4.787176e-02	2.317902e-01	2.360317e-01	3.160858e-01	1.104586e-01	-3.531219e-01	-6.672086e-02	2.902267e-02
0.000144      	5.523533e-01	-2.426233e-01	-3.771692e-02	-4.008234e-02	-4.791010e-02	2.319602e-01	2.360943e-01	3.162590e-01	1.106485e-01	-3.532718e-01	-6.676856e-02	2.905164e-02
0.0001448     	5.525353e-01	-2.426273e-01	-3.768062e-02	-4.016083e-02	-4.794147e-02	2.320939e-01	2.361068e-01	3.164285e-01	1.107802e-01	-3.534076e-01	-6.678178e-02	2.910115e-02
0.0001456     	5.526471e-01	-2.426753e-01	-3.759619e-02	-4.025421e-02	-4.796483e-02	2.321807e-01	2.360693e-01	3.165777e-01	1.108431e-01	-3.535184e-01	-6.676292e-02	2.916673e-02
0.0001464     	5.526760e-01	-2.427640e-01	-3.748690e-02	-4.035103e-02	-4.798055e-02	2.322140e-01	2.359870e-01	3.166890e-01	1.108320e-01	-3.535960e-01	-6.672400e-02	2.923710e-02
0.0001472     	5.526290e-01	-2.428863e-01	-3.736322e-02	-4.044550e-02	-4.798736e-02	2.321995e-01	2.358690e-01	3.167600e-01	1.107564e-01	-3.536427e-01	-6.666897e-02	2.930575e-02
0.000148      	5.525076e-01	-2.430206e-01	-3.726190e-02	-4.052059e-02	-4.798938e-02	2.321390e-01	2.357332e-01	3.167744e-01	1.106286e-01	-3.536493e-01	-6.662033e-02	2.935843e-02
0.0001488     	5.523498e-01	-2.431491e-01	-3.719032e-02	-4.057528e-02	-4.798716e-02	2.320570e-01	2.355996e-01	3.167502e-01	1.104824e-01	-3.536315e-01	-6.658232e-02	2.939201e-02
0.0001496     	5.521980e-01	-2.432410e-01	-3.717697e-02	-4.059665e-02	-4.798819e-02	2.319783e-01	2.355024e-01	3.166957e-01	1.103578e-01	-3.535988e-01	-6.657668e-02	2.939971e-02
0.0001504     	5.520925e-01	-2.432803e-01	-3.722231e-02	-4.058713e-02	-4.799722e-02	2.319278e-01	2.354591e-01	3.166334e-01	1.102877e-01	-3.535679e-01	-6.660838e-02	2.938607e-02
0.0001512     	5.520438e-01	-2.432672e-01	-3.730783e-02	-4.056064e-02	-4.801353e-02	2.319132e-01	2.354612e-01	3.165825e-01	1.102796e-01	-3.535468e-01	-6.666745e-02	2.935962e-02
0.000152      	5.520567e-01	-2.431976e-01	-3.742872e-02	-4.051945e-02	-4.803934e-02	2.319373e-01	2.355089e-01	3.165478e-01	1.103385e-01	-3.535361e-01	-6.675370e-02	2.932498e-02
0.0001528     	5.521317e-01	-2.430821e-01	-3.757411e-02	-4.047332e-02	-4.807470e-02	2.319989e-01	2.355925e-01	3.165392e-01	1.104579e-01	-3.535400e-01	-6.686175e-02	2.928764e-02
0.0001536     	5.522678e-01	-2.429300e-01	-3.771926e-02	-4.043494e-02	-4.811527e-02	2.320974e-01	2.356990e-01	3.165688e-01	1.106324e-01	-3.535624e-01	-6.697491e-02	2.925564e-02
0.0001544     	5.524433e-01	-2.427585e-01	-3.785057e-02	-4.041241e-02	-4.815734e-02	2.322175e-01	2.358092e-01	3.166341e-01	1.108382e-01	-3.535967e-01	-6.708263e-02	2.923206e-02
0.0001552     	5.526191e-01	-2.425876e-01	-3.794851e-02	-4.041335e-02	-4.819451e-02	2.323355e-01	2.358962e-01	3.167229e-01	1.110417e-01	-3.536293e-01	-6.716876e-02	2.922025e-02
0.000156      	5.527831e-01	-2.424368e-01	-3.801265e-02	-4.043788e-02	-4.822267e-02	2.324426e-01	2.359537e-01	3.168294e-01	1.112242e-01	-3.536610e-01	-6.722900e-02	2.921635e-02
0.0001568     	5.528999e-01	-2.423077e-01	-3.805463e-02	-4.047462e-02	-4.824167e-02	2.325204e-01	2.359753e-01	3.169246e-01	1.113666e-01	-3.536743e-01	-6.726898e-02	2.921435e-02
0.0001576     	5.529503e-01	-2.422086e-01	-3.808646e-02	-4.051477e-02	-4.825056e-02	2.325605e-01	2.359604e-01	3.169899e-01	1.114562e-01	-3.536648e-01	-6.729379e-02	2.920733e-02
0.0001584     	5.529340e-01	-2.421327e-01	-3.811629e-02	-4.054891e-02	-4.825072e-02	2.325638e-01	2.359181e-01	3.170159e-01	1.114975e-01	-3.536302e-01	-6.730886e-02	2.919257e-02
0.0001592     	5.528555e-01	-2.420783e-01	-3.816142e-02	-4.056555e-02	-4.824460e-02	2.325328e-01	2.358622e-01	3.169933e-01	1.114937e-01	-3.535720e-01	-6.732531e-02	2.916389e-02
0.00016       	5.527314e-01	-2.420402e-01	-3.821775e-02	-4.056277e-02	-4.823352e-02	2.324760e-01	2.358029e-01	3.169285e-01	1.114559e-01	-3.534961e-01	-6.734239e-02	2.912464e-02
0.0001608     	5.525737e-01	-2.420079e-01	-3.829815e-02	-4.053344e-02	-4.822157e-02	2.324011e-01	2.357534e-01	3.168203e-01	1.113971e-01	-3.534051e-01	-6.737064e-02	2.907249e-02
0.0001616     	5.524274e-01	-2.419798e-01	-3.838647e-02	-4.048551e-02	-4.821027e-02	2.323308e-01	2.357282e-01	3.166992e-01	1.113409e-01	-3.533207e-01	-6.740351e-02	2.901703e-02
0.0001624     	5.523083e-01	-2.419454e-01	-3.849580e-02	-4.041462e-02	-4.820497e-02	2.322735e-01	2.357395e-01	3.165688e-01	1.113008e-01	-3.532462e-01	-6.745287e-02	2.895707e-02
0.0001632     	5.522103e-01	-2.419118e-01	-3.859839e-02	-4.033954e-02	-4.820230e-02	2.322309e-01	2.357656e-01	3.164447e-01	1.112750e-01	-3.531869e-01	-6.750149e-02	2.890310e-02
0.000164      	5.521598e-01	-2.418696e-01	-3.869856e-02	-4.026049e-02	-4.820658e-02	2.322134e-01	2.358194e-01	3.163404e-01	1.112786e-01	-3.531482e-01	-6.755586e-02	2.885730e-02
0.0001648     	5.521511e-01	-2.418278e-01	-3.876372e-02	-4.019903e-02	-4.821233e-02	2.322191e-01	2.358765e-01	3.162746e-01	1.113052e-01	-3.531330e-01	-6.759419e-02	2.883048e-02
0.0001656     	5.521802e-01	-2.417885e-01	-3.879836e-02	-4.015882e-02	-4.821987e-02	2.322439e-01	2.359313e-01	3.162489e-01	1.113497e-01	-3.531382e-01	-6.761905e-02	2.882069e-02
0.0001664     	5.522394e-01	-2.417615e-01	-3.878278e-02	-4.015383e-02	-4.822504e-02	2.322847e-01	2.359659e-01	3.162735e-01	1.114040e-01	-3.531655e-01	-6.761643e-02	2.883365e-02
0.0001672     	5.523199e-01	-2.417496e-01	-3.872652e-02	-4.018171e-02	-4.822701e-02	2.323350e-01	2.359782e-01	3.163417e-01	1.114603e-01	-3.532098e-01	-6.759027e-02	2.886375e-02
0.000168      	5.524066e-01	-2.417488e-01	-3.863040e-02	-4.024132e-02	-4.822604e-02	2.323866e-01	2.359620e-01	3.164446e-01	1.115123e-01	-3.532610e-01	-6.754124e-02	2.891084e-02
0.0001688     	5.524794e-01	-2.417629e-01	-3.851841e-02	-4.032290e-02	-4.822185e-02	2.324299e-01	2.359168e-01	3.165626e-01	1.115485e-01	-3.533114e-01	-6.748105e-02	2.896264e-02
0.0001696     	5.525334e-01	-2.417890e-01	-3.840580e-02	-4.041452e-02	-4.821511e-02	2.324646e-01	2.358522e-01	3.166812e-01	1.115701e-01	-3.533591e-01	-6.741801e-02	2.901220e-02
0.0001704     	5.525803e-01	-2.418250e-01	-3.830599e-02	-4.050727e-02	-4.820788e-02	2.324945e-01	2.357829e-01	3.167974e-01	1.115821e-01	-3.534070e-01	-6.736088e-02	2.905488e-02
0.0001712     	5.525910e-01	-2.418595e-01	-3.822801e-02	-4.058976e-02	-4.820185e-02	2.325093e-01	2.357057e-01	3.168853e-01	1.115796e-01	-3.534390e-01	-6.731585e-02	2.908784e-02
0.000172      	5.526032e-01	-2.418927e-01	-3.818207e-02	-4.065324e-02	-4.819991e-02	2.325253e-01	2.356484e-01	3.169549e-01	1.115790e-01	-3.534717e-01	-6.729095e-02	2.910888e-02
0.0001728     	5.526124e-01	-2.419219e-01	-3.815621e-02	-4.069933e-02	-4.820081e-02	2.325420e-01	2.356069e-01	3.170055e-01	1.115810e-01	-3.535029e-01	-6.727892e-02	2.912271e-02
0.0001736     	5.526256e-01	-2.419404e-01	-3.816071e-02	-4.072103e-02	-4.820622e-02	2.325610e-01	2.355918e-01	3.170338e-01	1.115908e-01	-3.535312e-01	-6.728658e-02	2.912587e-02
0.0001744     	5.526396e-01	-2.419477e-01	-3.818952e-02	-4.071962e-02	-4.821759e-02	2.325821e-01	2.356002e-01	3.170394e-01	1.116083e-01	-3.535560e-01	-6.731235e-02	2.912283e-02
0.0001752     	5.526455e-01	-2.419484e-01	-3.823520e-02	-4.070260e-02	-4.823227e-02	2.326006e-01	2.356201e-01	3.170253e-01	1.116264e-01	-3.535748e-01	-6.734987e-02	2.911467e-02
0.000176      	5.526432e-01	-2.419401e-01	-3.829158e-02	-4.067319e-02	-4.824946e-02	2.326134e-01	2.356484e-01	3.169948e-01	1.116434e-01	-3.535834e-01	-6.739525e-02	2.910367e-02
0.0001768     	5.526436e-01	-2.419227e-01	-3.835524e-02	-4.063718e-02	-4.826867e-02	2.326241e-01	2.356846e-01	3.169590e-01	1.116627e-01	-3.535854e-01	-6.744630e-02	2.909105e-02
0.0001776     	5.526444e-01	-2.419072e-01	-3.839646e-02	-4.061368e-02	-4.828304e-02	2.326316e-01	2.357085e-01	3.169359e-01	1.116780e-01	-3.535853e-01	-6.748127e-02	2.908481e-02
0.0001784     	5.526354e-01	-2.418836e-01	-3.843869e-02	-4.059266e-02	-4.829697e-02	2.326293e-01	2.357251e-01	3.169104e-01	1.116875e-01	-3.535711e-01	-6.751631e-02	2.907762e-02
0.0001792     	5.526139e-01	-2.418634e-01	-3.845423e-02	-4.059290e-02	-4.830389e-02	2.326192e-01	2.357141e-01	3.168998e-01	1.116875e-01	-3.535509e-01	-6.753101e-02	2.907678e-02
0.00018       	5.525808e-01	-2.418338e-01	-3.847988e-02	-4.059527e-02	-4.831003e-02	2.326008e-01	2.356951e-01	3.168857e-01	1.116839e-01	-3.535177e-01	-6.754997e-02	2.907009e-02
0.0001808     	5.525512e-01	-2.417984e-01	-3.850894e-02	-4.060504e-02	-4.831433e-02	2.325844e-01	2.356706e-01	3.168807e-01	1.116852e-01	-3.534836e-01	-6.756881e-02	2.905986e-02
0.0001816     	5.525358e-01	-2.417524e-01	-3.855283e-02	-4.061587e-02	-4.831850e-02	2.325765e-01	2.356520e-01	3.168838e-01	1.117003e-01	-3.534527e-01	-6.759492e-02	2.904209e-02
0.0001824     	5.525388e-01	-2.416980e-01	-3.859368e-02	-4.063472e-02	-4.831986e-02	2.325824e-01	2.356347e-01	3.169041e-01	1.117334e-01	-3.534314e-01	-6.761671e-02	2.902302e-02
0.0001832     	5.525536e-01	-2.416242e-01	-3.866443e-02	-4.064105e-02	-4.832487e-02	2.325989e-01	2.356358e-01	3.169178e-01	1.117868e-01	-3.534110e-01	-6.765709e-02	2.899266e-02
0.000184      	5.525818e-01	-2.415341e-01	-3.876427e-02	-4.063203e-02	-4.833436e-02	2.326284e-01	2.356589e-01	3.169229e-01	1.118613e-01	-3.533954e-01	-6.771649e-02	2.895223e-02
0.0001848     	5.526441e-01	-2.414380e-01	-3.888062e-02	-4.061354e-02	-4.834604e-02	2.326784e-01	2.357085e-01	3.169356e-01	1.119594e-01	-3.533973e-01	-6.778635e-02	2.890573e-02
0.0001856     	5.527222e-01	-2.413308e-01	-3.900995e-02	-4.058142e-02	-4.836017e-02	2.327388e-01	2.357797e-01	3.169425e-01	1.120734e-01	-3.534042e-01	-6.786514e-02	2.885520e-02
0.0001864     	5.528051e-01	-2.412243e-01	-3.913958e-02	-4.054213e-02	-4.837492e-02	2.328013e-01	2.358604e-01	3.169447e-01	1.121892e-01	-3.534134e-01	-6.794471e-02	2.880513e-02
0.0001872     	5.528939e-01	-2.411278e-01	-3.925139e-02	-4.050308e-02	-4.838657e-02	2.328636e-01	2.359439e-01	3.169500e-01	1.122996e-01	-3.534275e-01	-6.801226e-02	2.876087e-02
0.000188      	5.529580e-01	-2.410395e-01	-3.936408e-02	-4.045484e-02	-4.839812e-02	2.329084e-01	2.360241e-01	3.169338e-01	1.123886e-01	-3.534281e-01	-6.808015e-02	2.871608e-02
0.0001888     	5.529915e-01	-2.409697e-01	-3.945999e-02	-4.040731e-02	-4.840576e-02	2.329327e-01	2.360884e-01	3.169031e-01	1.124479e-01	-3.534175e-01	-6.813575e-02	2.867576e-02
0.0001896     	5.529764e-01	-2.409194e-01	-3.953179e-02	-4.036557e-02	-4.840783e-02	2.329271e-01	2.361226e-01	3.168538e-01	1.124674e-01	-3.533868e-01	-6.817373e-02	2.864194e-02
0.0001904     	5.529345e-01	-2.408898e-01	-3.957092e-02	-4.033537e-02	-4.840283e-02	2.329017e-01	2.361319e-01	3.168026e-01	1.124568e-01	-3.533466e-01	-6.818829e-02	2.861737e-02
0.0001912     	5.528624e-01	-2.408753e-01	-3.958996e-02	-4.031267e-02	-4.839362e-02	2.328556e-01	2.361185e-01	3.167439e-01	1.124179e-01	-3.532932e-01	-6.818860e-02	2.859864e-02
0.000192      	5.527819e-01	-2.408771e-01	-3.958810e-02	-4.030072e-02	-4.838076e-02	2.328023e-01	2.360902e-01	3.166917e-01	1.123638e-01	-3.532409e-01	-6.817481e-02	2.858671e-02
0.0001928     	5.526985e-01	-2.408821e-01	-3.957943e-02	-4.029305e-02	-4.836877e-02	2.327474e-01	2.360562e-01	3.166423e-01	1.123063e-01	-3.531884e-01	-6.815849e-02	2.857906e-02
0.0001936     	5.526354e-01	-2.408933e-01	-3.955021e-02	-4.029934e-02	-4.835584e-02	2.327052e-01	2.360183e-01	3.166170e-01	1.122585e-01	-3.531518e-01	-6.813095e-02	2.858074e-02
0.0001944     	5.526037e-01	-2.408991e-01	-3.952771e-02	-4.030613e-02	-4.834744e-02	2.326831e-01	2.359957e-01	3.166080e-01	1.122335e-01	-3.531326e-01	-6.811130e-02	2.858359e-02
0.0001952     	5.526226e-01	-2.409040e-01	-3.949807e-02	-4.032151e-02	-4.834251e-02	2.326904e-01	2.359898e-01	3.166328e-01	1.122384e-01	-3.531425e-01	-6.809154e-02	2.859347e-02
0.000196      	5.526784e-01	-2.409001e-01	-3.947284e-02	-4.033882e-02	-4.834284e-02	2.327210e-01	2.360004e-01	3.166780e-01	1.122709e-01	-3.531710e-01	-6.807925e-02	2.860642e-02
0.0001968     	5.527857e-01	-2.408930e-01	-3.944132e-02	-4.036321e-02	-4.834692e-02	2.327817e-01	2.360296e-01	3.167560e-01	1.123352e-01	-3.532282e-01	-6.806757e-02	2.862626e-02
0.0001976     	5.529124e-01	-2.408831e-01	-3.941450e-02	-4.038875e-02	-4.835425e-02	2.328550e-01	2.360674e-01	3.168449e-01	1.124135e-01	-3.532966e-01	-6.806150e-02	2.864700e-02
0.0001984     	5.530512e-01	-2.408788e-01	-3.938460e-02	-4.041827e-02	-4.836177e-02	2.329345e-01	2.361073e-01	3.169439e-01	1.124951e-01	-3.533739e-01	-6.805407e-02	2.866946e-02
