# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 6.000000e+01
# lRef        : 1.700000e-01
# Aref        : 4.200000e-02
# CofR        : (3.000000e-03 1.020000e-01 6.900000e-01)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
0.0001008     	1.334276e+01	4.862655e+00	-1.531277e+00	1.115669e+00	-1.523848e-01	7.878980e+00	7.787047e+00	5.555710e+00	1.031031e+01	-5.447653e+00	-9.180233e-01	-6.132537e-01
0.0001016     	1.332322e+01	4.863343e+00	-1.529879e+00	1.113888e+00	-1.493743e-01	7.864230e+00	7.775498e+00	5.547722e+00	1.029590e+01	-5.432558e+00	-9.143137e-01	-6.155650e-01
0.0001024     	1.330338e+01	4.863976e+00	-1.528448e+00	1.112056e+00	-1.463459e-01	7.849186e+00	7.763746e+00	5.539633e+00	1.028117e+01	-5.417198e+00	-9.105697e-01	-6.178780e-01
0.0001032     	1.328319e+01	4.864544e+00	-1.527021e+00	1.110209e+00	-1.432917e-01	7.833810e+00	7.751806e+00	5.531388e+00	1.026608e+01	-5.401538e+00	-9.068021e-01	-6.202187e-01
0.000104      	1.326269e+01	4.865046e+00	-1.525601e+00	1.108322e+00	-1.402360e-01	7.818140e+00	7.739665e+00	5.523022e+00	1.025066e+01	-5.385617e+00	-9.030366e-01	-6.225646e-01
0.0001048     	1.324184e+01	4.865514e+00	-1.524120e+00	1.106378e+00	-1.371771e-01	7.802164e+00	7.727298e+00	5.514542e+00	1.023492e+01	-5.369408e+00	-8.992370e-01	-6.248828e-01
0.0001056     	1.322062e+01	4.865934e+00	-1.522592e+00	1.104383e+00	-1.340978e-01	7.785866e+00	7.714695e+00	5.505929e+00	1.021883e+01	-5.352899e+00	-8.953938e-01	-6.271982e-01
0.0001064     	1.319904e+01	4.866292e+00	-1.521054e+00	1.102350e+00	-1.310099e-01	7.769253e+00	7.701872e+00	5.497171e+00	1.020240e+01	-5.336107e+00	-8.915368e-01	-6.295171e-01
0.0001072     	1.317715e+01	4.866623e+00	-1.519475e+00	1.100250e+00	-1.279325e-01	7.752362e+00	7.688825e+00	5.488324e+00	1.018567e+01	-5.319051e+00	-8.876700e-01	-6.318051e-01
0.000108      	1.315495e+01	4.866929e+00	-1.517874e+00	1.098116e+00	-1.248700e-01	7.735213e+00	7.675591e+00	5.479359e+00	1.016868e+01	-5.301748e+00	-8.838072e-01	-6.340672e-01
0.0001088     	1.313244e+01	4.867201e+00	-1.516225e+00	1.095923e+00	-1.218104e-01	7.717794e+00	7.662141e+00	5.470295e+00	1.015139e+01	-5.284194e+00	-8.799228e-01	-6.363020e-01
0.0001096     	1.310970e+01	4.867460e+00	-1.514575e+00	1.093713e+00	-1.187818e-01	7.700153e+00	7.648561e+00	5.461135e+00	1.013388e+01	-5.266423e+00	-8.760692e-01	-6.385057e-01
0.0001104     	1.308668e+01	4.867709e+00	-1.512881e+00	1.091452e+00	-1.157712e-01	7.682299e+00	7.634794e+00	5.451889e+00	1.011615e+01	-5.248444e+00	-8.722115e-01	-6.406690e-01
0.0001112     	1.306338e+01	4.867898e+00	-1.511157e+00	1.089146e+00	-1.127905e-01	7.664253e+00	7.620837e+00	5.442545e+00	1.009820e+01	-5.230304e+00	-8.683689e-01	-6.427878e-01
0.000112      	1.303984e+01	4.868115e+00	-1.509349e+00	1.086777e+00	-1.098437e-01	7.646021e+00	7.606695e+00	5.433141e+00	1.008008e+01	-5.211963e+00	-8.645184e-01	-6.448309e-01
0.0001128     	1.301600e+01	4.868289e+00	-1.507481e+00	1.084364e+00	-1.069342e-01	7.627605e+00	7.592362e+00	5.423633e+00	1.006175e+01	-5.193461e+00	-8.606748e-01	-6.468064e-01
0.0001136     	1.299197e+01	4.868511e+00	-1.505582e+00	1.081936e+00	-1.040698e-01	7.609050e+00	7.577922e+00	5.414050e+00	1.004331e+01	-5.174795e+00	-8.568610e-01	-6.487214e-01
0.0001144     	1.296775e+01	4.868700e+00	-1.503656e+00	1.079473e+00	-1.012474e-01	7.590379e+00	7.563346e+00	5.404400e+00	1.002473e+01	-5.156029e+00	-8.530755e-01	-6.505806e-01
0.0001152     	1.294337e+01	4.868939e+00	-1.501618e+00	1.076941e+00	-9.847810e-02	7.571615e+00	7.548628e+00	5.394745e+00	1.000608e+01	-5.137146e+00	-8.492873e-01	-6.523311e-01
0.000116      	1.291884e+01	4.869141e+00	-1.499542e+00	1.074369e+00	-9.578647e-02	7.552774e+00	7.533786e+00	5.385049e+00	9.987345e+00	-5.118204e+00	-8.455573e-01	-6.539843e-01
0.0001168     	1.289418e+01	4.869406e+00	-1.497382e+00	1.071766e+00	-9.316632e-02	7.533881e+00	7.518856e+00	5.375324e+00	9.968583e+00	-5.099178e+00	-8.418576e-01	-6.555249e-01
0.0001176     	1.286937e+01	4.869622e+00	-1.495091e+00	1.069082e+00	-9.057909e-02	7.514936e+00	7.503769e+00	5.365604e+00	9.949747e+00	-5.080125e+00	-8.381244e-01	-6.569662e-01
0.0001184     	1.284448e+01	4.869878e+00	-1.492715e+00	1.066364e+00	-8.805348e-02	7.495967e+00	7.488605e+00	5.355877e+00	9.930906e+00	-5.061028e+00	-8.344108e-01	-6.583039e-01
0.0001192     	1.281950e+01	4.870100e+00	-1.490282e+00	1.063603e+00	-8.560288e-02	7.476979e+00	7.473355e+00	5.346148e+00	9.912029e+00	-5.041929e+00	-8.307436e-01	-6.595379e-01
0.00012       	1.279447e+01	4.870405e+00	-1.487686e+00	1.060773e+00	-8.320206e-02	7.457975e+00	7.458008e+00	5.336462e+00	9.893178e+00	-5.022773e+00	-8.270449e-01	-6.606408e-01
0.0001208     	1.276925e+01	4.870662e+00	-1.485046e+00	1.057920e+00	-8.088241e-02	7.438961e+00	7.442546e+00	5.326706e+00	9.874292e+00	-5.003630e+00	-8.234053e-01	-6.616405e-01
0.0001216     	1.274403e+01	4.870995e+00	-1.482307e+00	1.055035e+00	-7.864081e-02	7.419965e+00	7.427049e+00	5.316979e+00	9.855462e+00	-4.984467e+00	-8.197943e-01	-6.625127e-01
0.0001224     	1.271871e+01	4.871293e+00	-1.479486e+00	1.052100e+00	-7.646389e-02	7.400975e+00	7.411456e+00	5.307257e+00	9.836622e+00	-4.965329e+00	-8.162071e-01	-6.632793e-01
0.0001232     	1.269331e+01	4.871675e+00	-1.476493e+00	1.049098e+00	-7.435452e-02	7.381975e+00	7.395753e+00	5.297558e+00	9.817813e+00	-4.946137e+00	-8.126008e-01	-6.638918e-01
0.000124      	1.266785e+01	4.872049e+00	-1.473416e+00	1.046054e+00	-7.231993e-02	7.362980e+00	7.379980e+00	5.287872e+00	9.799005e+00	-4.926956e+00	-8.090277e-01	-6.643878e-01
0.0001248     	1.264229e+01	4.872440e+00	-1.470187e+00	1.042951e+00	-7.033980e-02	7.343985e+00	7.364097e+00	5.278194e+00	9.780205e+00	-4.907765e+00	-8.054332e-01	-6.647537e-01
0.0001256     	1.261664e+01	4.872772e+00	-1.466871e+00	1.039801e+00	-6.841903e-02	7.324992e+00	7.348122e+00	5.268521e+00	9.761378e+00	-4.888606e+00	-8.018546e-01	-6.650166e-01
0.0001264     	1.259099e+01	4.873192e+00	-1.463460e+00	1.036621e+00	-6.657767e-02	7.305984e+00	7.332118e+00	5.258877e+00	9.742580e+00	-4.869388e+00	-7.983077e-01	-6.651523e-01
0.0001272     	1.256527e+01	4.873591e+00	-1.459936e+00	1.033392e+00	-6.480041e-02	7.286972e+00	7.316025e+00	5.249241e+00	9.723768e+00	-4.850177e+00	-7.947683e-01	-6.651675e-01
0.000128      	1.253948e+01	4.873968e+00	-1.456284e+00	1.030102e+00	-6.308612e-02	7.267966e+00	7.299841e+00	5.239636e+00	9.704950e+00	-4.830982e+00	-7.912281e-01	-6.650558e-01
0.0001288     	1.251354e+01	4.874356e+00	-1.452489e+00	1.026766e+00	-6.142354e-02	7.248922e+00	7.283538e+00	5.230005e+00	9.686100e+00	-4.811744e+00	-7.876680e-01	-6.648209e-01
0.0001296     	1.248755e+01	4.874685e+00	-1.448594e+00	1.023369e+00	-5.981142e-02	7.229880e+00	7.267142e+00	5.220404e+00	9.667223e+00	-4.792538e+00	-7.841082e-01	-6.644853e-01
0.0001304     	1.246152e+01	4.875073e+00	-1.444595e+00	1.019932e+00	-5.826646e-02	7.210806e+00	7.250692e+00	5.210829e+00	9.648343e+00	-4.773269e+00	-7.805638e-01	-6.640309e-01
0.0001312     	1.243547e+01	4.875450e+00	-1.440513e+00	1.016449e+00	-5.678867e-02	7.191722e+00	7.234185e+00	5.201286e+00	9.629447e+00	-4.753997e+00	-7.770454e-01	-6.634681e-01
0.000132      	1.240930e+01	4.875855e+00	-1.436283e+00	1.012912e+00	-5.537047e-02	7.172595e+00	7.217561e+00	5.191738e+00	9.610523e+00	-4.734668e+00	-7.735118e-01	-6.627708e-01
0.0001328     	1.238304e+01	4.876232e+00	-1.431944e+00	1.009323e+00	-5.399309e-02	7.153443e+00	7.200845e+00	5.182200e+00	9.591559e+00	-4.715327e+00	-7.699649e-01	-6.619787e-01
0.0001336     	1.235676e+01	4.876638e+00	-1.427525e+00	1.005702e+00	-5.266420e-02	7.134256e+00	7.184081e+00	5.172676e+00	9.572575e+00	-4.695937e+00	-7.664268e-01	-6.610984e-01
0.0001344     	1.233046e+01	4.877028e+00	-1.423011e+00	1.002023e+00	-5.139742e-02	7.115058e+00	7.167254e+00	5.163208e+00	9.553572e+00	-4.676544e+00	-7.629028e-01	-6.601079e-01
0.0001352     	1.230396e+01	4.877349e+00	-1.418349e+00	9.982706e-01	-5.016934e-02	7.095784e+00	7.150253e+00	5.153711e+00	9.534458e+00	-4.657109e+00	-7.593440e-01	-6.590053e-01
0.000136      	1.227746e+01	4.877685e+00	-1.413535e+00	9.944405e-01	-4.896830e-02	7.076480e+00	7.133171e+00	5.144290e+00	9.515323e+00	-4.637638e+00	-7.557360e-01	-6.577994e-01
0.0001368     	1.225081e+01	4.877970e+00	-1.408643e+00	9.905681e-01	-4.783968e-02	7.057114e+00	7.115974e+00	5.134838e+00	9.496099e+00	-4.618129e+00	-7.521610e-01	-6.564817e-01
0.0001376     	1.222411e+01	4.878259e+00	-1.403643e+00	9.866347e-01	-4.677763e-02	7.037717e+00	7.098690e+00	5.125421e+00	9.476846e+00	-4.598587e+00	-7.485992e-01	-6.550439e-01
0.0001384     	1.219737e+01	4.878523e+00	-1.398539e+00	9.826506e-01	-4.574577e-02	7.018280e+00	7.081338e+00	5.116037e+00	9.457542e+00	-4.579019e+00	-7.450151e-01	-6.535235e-01
0.0001392     	1.217060e+01	4.878764e+00	-1.393347e+00	9.786191e-01	-4.477249e-02	6.998810e+00	7.063917e+00	5.106679e+00	9.438192e+00	-4.559428e+00	-7.414461e-01	-6.519011e-01
0.00014       	1.214376e+01	4.878975e+00	-1.388007e+00	9.745070e-01	-4.383067e-02	6.979302e+00	7.046387e+00	5.097373e+00	9.418790e+00	-4.539815e+00	-7.378343e-01	-6.501729e-01
0.0001408     	1.211684e+01	4.879176e+00	-1.382575e+00	9.703435e-01	-4.294874e-02	6.959745e+00	7.028762e+00	5.088075e+00	9.399334e+00	-4.520157e+00	-7.342360e-01	-6.483385e-01
0.0001416     	1.208988e+01	4.879330e+00	-1.377047e+00	9.661288e-01	-4.209878e-02	6.940168e+00	7.011068e+00	5.078810e+00	9.379833e+00	-4.500503e+00	-7.306221e-01	-6.464246e-01
0.0001424     	1.206293e+01	4.879459e+00	-1.371447e+00	9.618613e-01	-4.129358e-02	6.920578e+00	6.993326e+00	5.069603e+00	9.360308e+00	-4.480849e+00	-7.270172e-01	-6.444301e-01
0.0001432     	1.203589e+01	4.879562e+00	-1.365790e+00	9.575485e-01	-4.055803e-02	6.900927e+00	6.975493e+00	5.060396e+00	9.340708e+00	-4.461146e+00	-7.234531e-01	-6.423371e-01
0.000144      	1.200877e+01	4.879636e+00	-1.360024e+00	9.531664e-01	-3.984574e-02	6.881244e+00	6.957552e+00	5.051219e+00	9.321062e+00	-4.441426e+00	-7.198578e-01	-6.401663e-01
0.0001448     	1.198161e+01	4.879684e+00	-1.354173e+00	9.487295e-01	-3.917665e-02	6.861530e+00	6.939534e+00	5.042075e+00	9.301373e+00	-4.421688e+00	-7.162633e-01	-6.379100e-01
0.0001456     	1.195440e+01	4.879718e+00	-1.348291e+00	9.442707e-01	-3.856360e-02	6.841759e+00	6.921470e+00	5.032929e+00	9.281618e+00	-4.401899e+00	-7.127090e-01	-6.355817e-01
0.0001464     	1.192724e+01	4.879751e+00	-1.342318e+00	9.397455e-01	-3.800114e-02	6.822012e+00	6.903367e+00	5.023876e+00	9.261887e+00	-4.382136e+00	-7.091603e-01	-6.331580e-01
0.0001472     	1.189995e+01	4.879710e+00	-1.336286e+00	9.351779e-01	-3.746235e-02	6.802226e+00	6.885155e+00	5.014799e+00	9.242080e+00	-4.362371e+00	-7.056054e-01	-6.306807e-01
0.000148      	1.187259e+01	4.879625e+00	-1.330231e+00	9.306085e-01	-3.697699e-02	6.782364e+00	6.866902e+00	5.005685e+00	9.222177e+00	-4.342552e+00	-7.020926e-01	-6.281386e-01
0.0001488     	1.184521e+01	4.879503e+00	-1.324119e+00	9.259904e-01	-3.653808e-02	6.762510e+00	6.848598e+00	4.996617e+00	9.202262e+00	-4.322758e+00	-6.985978e-01	-6.255216e-01
0.0001496     	1.181777e+01	4.879340e+00	-1.317947e+00	9.213336e-01	-3.613647e-02	6.742639e+00	6.830218e+00	4.987550e+00	9.182309e+00	-4.302969e+00	-6.951100e-01	-6.228370e-01
0.0001504     	1.179037e+01	4.879163e+00	-1.311706e+00	9.166225e-01	-3.576722e-02	6.722803e+00	6.811810e+00	4.978565e+00	9.162385e+00	-4.283222e+00	-6.916201e-01	-6.200856e-01
0.0001512     	1.176292e+01	4.878935e+00	-1.305418e+00	9.118841e-01	-3.545413e-02	6.702933e+00	6.793345e+00	4.969577e+00	9.142400e+00	-4.263465e+00	-6.881632e-01	-6.172549e-01
0.000152      	1.173550e+01	4.878649e+00	-1.299132e+00	9.071249e-01	-3.519970e-02	6.683063e+00	6.774876e+00	4.960626e+00	9.122388e+00	-4.243739e+00	-6.847657e-01	-6.143663e-01
0.0001528     	1.170803e+01	4.878341e+00	-1.292816e+00	9.023530e-01	-3.499372e-02	6.663192e+00	6.756370e+00	4.951664e+00	9.102362e+00	-4.224021e+00	-6.814016e-01	-6.114141e-01
0.0001536     	1.168054e+01	4.877989e+00	-1.286453e+00	8.975535e-01	-3.481133e-02	6.643344e+00	6.737822e+00	4.942715e+00	9.082339e+00	-4.204349e+00	-6.780380e-01	-6.084154e-01
0.0001544     	1.165307e+01	4.877644e+00	-1.280094e+00	8.927505e-01	-3.469267e-02	6.623511e+00	6.719284e+00	4.933783e+00	9.062333e+00	-4.184689e+00	-6.747397e-01	-6.053544e-01
0.0001552     	1.162560e+01	4.877243e+00	-1.273688e+00	8.879119e-01	-3.459282e-02	6.603706e+00	6.700712e+00	4.924888e+00	9.042328e+00	-4.165085e+00	-6.714370e-01	-6.022514e-01
0.000156      	1.159810e+01	4.876793e+00	-1.267289e+00	8.830679e-01	-3.454640e-02	6.583904e+00	6.682120e+00	4.915984e+00	9.022301e+00	-4.145508e+00	-6.681908e-01	-5.990980e-01
0.0001568     	1.157074e+01	4.876323e+00	-1.260899e+00	8.782095e-01	-3.455404e-02	6.564188e+00	6.663580e+00	4.907161e+00	9.002350e+00	-4.126027e+00	-6.650033e-01	-5.958952e-01
0.0001576     	1.154339e+01	4.875836e+00	-1.254486e+00	8.733417e-01	-3.459171e-02	6.544485e+00	6.645035e+00	4.898351e+00	8.982403e+00	-4.106567e+00	-6.618348e-01	-5.926514e-01
0.0001584     	1.151601e+01	4.875303e+00	-1.248024e+00	8.684402e-01	-3.463937e-02	6.524810e+00	6.626444e+00	4.889563e+00	8.962461e+00	-4.087158e+00	-6.586514e-01	-5.893726e-01
0.0001592     	1.148863e+01	4.874740e+00	-1.241547e+00	8.635348e-01	-3.474213e-02	6.505152e+00	6.607851e+00	4.880781e+00	8.942522e+00	-4.067782e+00	-6.555157e-01	-5.860314e-01
0.00016       	1.146130e+01	4.874162e+00	-1.235067e+00	8.586151e-01	-3.486287e-02	6.485554e+00	6.589266e+00	4.872036e+00	8.922636e+00	-4.048473e+00	-6.523962e-01	-5.826705e-01
0.0001608     	1.143401e+01	4.873534e+00	-1.228599e+00	8.536927e-01	-3.500683e-02	6.466005e+00	6.570699e+00	4.863314e+00	8.902772e+00	-4.029238e+00	-6.493064e-01	-5.792927e-01
0.0001616     	1.140672e+01	4.872902e+00	-1.222153e+00	8.487825e-01	-3.521590e-02	6.446478e+00	6.552144e+00	4.854579e+00	8.882929e+00	-4.010026e+00	-6.462924e-01	-5.758606e-01
0.0001624     	1.137943e+01	4.872243e+00	-1.215648e+00	8.438475e-01	-3.544591e-02	6.426975e+00	6.533562e+00	4.845867e+00	8.863097e+00	-3.990854e+00	-6.432700e-01	-5.723782e-01
0.0001632     	1.135217e+01	4.871579e+00	-1.209132e+00	8.389121e-01	-3.568564e-02	6.407530e+00	6.514998e+00	4.837174e+00	8.843319e+00	-3.971741e+00	-6.402514e-01	-5.688802e-01
0.000164      	1.132504e+01	4.870957e+00	-1.202663e+00	8.340088e-01	-3.597946e-02	6.388158e+00	6.496529e+00	4.828511e+00	8.823637e+00	-3.952680e+00	-6.373109e-01	-5.653520e-01
0.0001648     	1.129789e+01	4.870316e+00	-1.196189e+00	8.290938e-01	-3.630628e-02	6.368814e+00	6.478038e+00	4.819850e+00	8.803972e+00	-3.933656e+00	-6.344007e-01	-5.617881e-01
0.0001656     	1.127076e+01	4.869656e+00	-1.189715e+00	8.241863e-01	-3.663934e-02	6.349526e+00	6.459566e+00	4.811193e+00	8.784354e+00	-3.914699e+00	-6.314969e-01	-5.582182e-01
0.0001664     	1.124366e+01	4.868984e+00	-1.183248e+00	8.192728e-01	-3.701147e-02	6.330296e+00	6.441104e+00	4.802558e+00	8.764788e+00	-3.895804e+00	-6.286356e-01	-5.546127e-01
0.0001672     	1.121654e+01	4.868275e+00	-1.176766e+00	8.143655e-01	-3.738940e-02	6.311080e+00	6.422633e+00	4.793902e+00	8.745218e+00	-3.876942e+00	-6.257722e-01	-5.509934e-01
0.000168      	1.118952e+01	4.867586e+00	-1.170276e+00	8.094804e-01	-3.778223e-02	6.291947e+00	6.404241e+00	4.785280e+00	8.725740e+00	-3.858153e+00	-6.229204e-01	-5.473560e-01
0.0001688     	1.116259e+01	4.866892e+00	-1.163837e+00	8.046259e-01	-3.822457e-02	6.272856e+00	6.385921e+00	4.776669e+00	8.706302e+00	-3.839410e+00	-6.201431e-01	-5.436940e-01
0.0001696     	1.113567e+01	4.866184e+00	-1.157404e+00	7.997783e-01	-3.867039e-02	6.253824e+00	6.367616e+00	4.768059e+00	8.686916e+00	-3.820731e+00	-6.173724e-01	-5.400316e-01
0.0001704     	1.110878e+01	4.865468e+00	-1.150916e+00	7.949062e-01	-3.911782e-02	6.234848e+00	6.349298e+00	4.759486e+00	8.667582e+00	-3.802115e+00	-6.145757e-01	-5.363401e-01
0.0001712     	1.108197e+01	4.864757e+00	-1.144441e+00	7.900451e-01	-3.960364e-02	6.215941e+00	6.331028e+00	4.750938e+00	8.648319e+00	-3.783562e+00	-6.118240e-01	-5.326167e-01
0.000172      	1.105510e+01	4.864032e+00	-1.137985e+00	7.852079e-01	-4.011193e-02	6.197037e+00	6.312759e+00	4.742343e+00	8.629053e+00	-3.765021e+00	-6.091042e-01	-5.288804e-01
0.0001728     	1.102833e+01	4.863324e+00	-1.131558e+00	7.804126e-01	-4.063088e-02	6.178195e+00	6.294577e+00	4.733752e+00	8.609857e+00	-3.746533e+00	-6.064100e-01	-5.251483e-01
0.0001736     	1.100159e+01	4.862602e+00	-1.125164e+00	7.756512e-01	-4.116875e-02	6.159393e+00	6.276444e+00	4.725141e+00	8.590694e+00	-3.728092e+00	-6.037507e-01	-5.214132e-01
0.0001744     	1.097483e+01	4.861885e+00	-1.118751e+00	7.708767e-01	-4.171659e-02	6.140640e+00	6.258292e+00	4.716539e+00	8.571583e+00	-3.709698e+00	-6.010920e-01	-5.176588e-01
0.0001752     	1.094810e+01	4.861158e+00	-1.112325e+00	7.661087e-01	-4.226807e-02	6.121929e+00	6.240158e+00	4.707940e+00	8.552508e+00	-3.691350e+00	-5.984306e-01	-5.138945e-01
0.000176      	1.092141e+01	4.860433e+00	-1.105932e+00	7.613746e-01	-4.284869e-02	6.103263e+00	6.222079e+00	4.699330e+00	8.533480e+00	-3.673046e+00	-5.958146e-01	-5.101172e-01
0.0001768     	1.089469e+01	4.859700e+00	-1.099516e+00	7.566518e-01	-4.343324e-02	6.084613e+00	6.203996e+00	4.690693e+00	8.514462e+00	-3.654763e+00	-5.931911e-01	-5.063247e-01
0.0001776     	1.086809e+01	4.858981e+00	-1.093116e+00	7.519545e-01	-4.404172e-02	6.066054e+00	6.185999e+00	4.682090e+00	8.495544e+00	-3.636563e+00	-5.905997e-01	-5.025163e-01
0.0001784     	1.084153e+01	4.858260e+00	-1.086758e+00	7.473049e-01	-4.463583e-02	6.047532e+00	6.168071e+00	4.673461e+00	8.476662e+00	-3.618402e+00	-5.880146e-01	-4.987430e-01
0.0001792     	1.081499e+01	4.857526e+00	-1.080429e+00	7.426837e-01	-4.528749e-02	6.029036e+00	6.150177e+00	4.664810e+00	8.457799e+00	-3.600273e+00	-5.855021e-01	-4.949271e-01
0.00018       	1.078836e+01	4.856737e+00	-1.074000e+00	7.380322e-01	-4.592003e-02	6.010526e+00	6.132211e+00	4.656147e+00	8.438895e+00	-3.582157e+00	-5.829200e-01	-4.910800e-01
0.0001808     	1.076173e+01	4.855954e+00	-1.067584e+00	7.334116e-01	-4.656864e-02	5.992038e+00	6.114279e+00	4.647456e+00	8.420015e+00	-3.564061e+00	-5.803606e-01	-4.872233e-01
0.0001816     	1.073518e+01	4.855186e+00	-1.061214e+00	7.288416e-01	-4.722982e-02	5.973601e+00	6.096432e+00	4.638749e+00	8.401195e+00	-3.546008e+00	-5.778369e-01	-4.833773e-01
0.0001824     	1.070863e+01	4.854397e+00	-1.054771e+00	7.242400e-01	-4.787182e-02	5.955205e+00	6.078555e+00	4.630075e+00	8.382404e+00	-3.528007e+00	-5.752576e-01	-4.795139e-01
0.0001832     	1.068211e+01	4.853605e+00	-1.048391e+00	7.196896e-01	-4.854467e-02	5.936831e+00	6.060747e+00	4.621367e+00	8.363634e+00	-3.510028e+00	-5.727402e-01	-4.756509e-01
0.000184      	1.065560e+01	4.852806e+00	-1.042002e+00	7.151572e-01	-4.922119e-02	5.918471e+00	6.042959e+00	4.612645e+00	8.344875e+00	-3.492068e+00	-5.702222e-01	-4.717798e-01
0.0001848     	1.062909e+01	4.852022e+00	-1.035628e+00	7.106690e-01	-4.991188e-02	5.900106e+00	6.025213e+00	4.603875e+00	8.326118e+00	-3.474095e+00	-5.677261e-01	-4.679023e-01
0.0001856     	1.060248e+01	4.851197e+00	-1.029236e+00	7.061688e-01	-5.059268e-02	5.881757e+00	6.007411e+00	4.595073e+00	8.307356e+00	-3.456159e+00	-5.652105e-01	-4.640252e-01
0.0001864     	1.057597e+01	4.850374e+00	-1.022839e+00	7.017030e-01	-5.126129e-02	5.863465e+00	5.989688e+00	4.586282e+00	8.288652e+00	-3.438278e+00	-5.626806e-01	-4.601580e-01
0.0001872     	1.054942e+01	4.849526e+00	-1.016521e+00	6.972972e-01	-5.194974e-02	5.845157e+00	5.972008e+00	4.577413e+00	8.269920e+00	-3.420394e+00	-5.602102e-01	-4.563108e-01
0.000188      	1.052292e+01	4.848700e+00	-1.010188e+00	6.928966e-01	-5.268632e-02	5.826851e+00	5.954354e+00	4.568561e+00	8.251201e+00	-3.402501e+00	-5.577804e-01	-4.524077e-01
0.0001888     	1.049640e+01	4.847845e+00	-1.003881e+00	6.885447e-01	-5.340785e-02	5.808578e+00	5.936747e+00	4.559657e+00	8.232501e+00	-3.384655e+00	-5.553486e-01	-4.485329e-01
0.0001896     	1.046982e+01	4.846964e+00	-9.975333e-01	6.841958e-01	-5.413509e-02	5.790299e+00	5.919104e+00	4.550712e+00	8.213781e+00	-3.366817e+00	-5.529017e-01	-4.446316e-01
0.0001904     	1.044323e+01	4.846083e+00	-9.911903e-01	6.798678e-01	-5.486688e-02	5.772022e+00	5.901482e+00	4.541746e+00	8.195064e+00	-3.348981e+00	-5.504620e-01	-4.407282e-01
0.0001912     	1.041669e+01	4.845226e+00	-9.848470e-01	6.755687e-01	-5.561102e-02	5.753755e+00	5.883912e+00	4.532775e+00	8.176368e+00	-3.331142e+00	-5.480345e-01	-4.368125e-01
0.000192      	1.039017e+01	4.844344e+00	-9.785752e-01	6.713207e-01	-5.637645e-02	5.735494e+00	5.866407e+00	4.523765e+00	8.157667e+00	-3.313322e+00	-5.456640e-01	-4.329111e-01
0.0001928     	1.036359e+01	4.843437e+00	-9.722734e-01	6.670847e-01	-5.711333e-02	5.717232e+00	5.848881e+00	4.514712e+00	8.138951e+00	-3.295514e+00	-5.432500e-01	-4.290234e-01
0.0001936     	1.033702e+01	4.842508e+00	-9.659342e-01	6.628416e-01	-5.785031e-02	5.699009e+00	5.831353e+00	4.505670e+00	8.120263e+00	-3.277755e+00	-5.408174e-01	-4.251168e-01
0.0001944     	1.031043e+01	4.841585e+00	-9.596355e-01	6.586556e-01	-5.859641e-02	5.680752e+00	5.813870e+00	4.496559e+00	8.101544e+00	-3.259959e+00	-5.384142e-01	-4.212214e-01
0.0001952     	1.028380e+01	4.840645e+00	-9.534058e-01	6.545268e-01	-5.935112e-02	5.662487e+00	5.796426e+00	4.487373e+00	8.082810e+00	-3.242165e+00	-5.360540e-01	-4.173518e-01
0.000196      	1.025718e+01	4.839724e+00	-9.471326e-01	6.504016e-01	-6.013135e-02	5.644229e+00	5.778991e+00	4.478187e+00	8.064091e+00	-3.224367e+00	-5.336976e-01	-4.134350e-01
0.0001968     	1.023058e+01	4.838786e+00	-9.409228e-01	6.463363e-01	-6.093771e-02	5.625968e+00	5.761625e+00	4.468952e+00	8.045360e+00	-3.206575e+00	-5.313991e-01	-4.095237e-01
0.0001976     	1.020395e+01	4.837844e+00	-9.346769e-01	6.422877e-01	-6.172695e-02	5.607708e+00	5.744265e+00	4.459690e+00	8.026630e+00	-3.188787e+00	-5.290654e-01	-4.056115e-01
0.0001984     	1.017734e+01	4.836897e+00	-9.284238e-01	6.382593e-01	-6.250434e-02	5.589464e+00	5.726930e+00	4.450411e+00	8.007912e+00	-3.171016e+00	-5.267162e-01	-4.017076e-01
0.0001992     	1.015066e+01	4.835921e+00	-9.221792e-01	6.342553e-01	-6.327280e-02	5.571229e+00	5.709587e+00	4.441077e+00	7.989190e+00	-3.153269e+00	-5.243624e-01	-3.978168e-01
0.0002        	1.012394e+01	4.834930e+00	-9.159644e-01	6.302861e-01	-6.407185e-02	5.552975e+00	5.692257e+00	4.431684e+00	7.970441e+00	-3.135510e+00	-5.220541e-01	-3.939104e-01
0.0002008     	1.009722e+01	4.833904e+00	-9.098398e-01	6.263772e-01	-6.489181e-02	5.534727e+00	5.674986e+00	4.422232e+00	7.951679e+00	-3.117775e+00	-5.198117e-01	-3.900281e-01
